analysis,centre_winter,duration,estimate,se,lcl,ucl
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1994,5,1.147,0.1593,0.8344,1.459
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1995,5,1.229,0.1513,0.9327,1.526
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1996,5,1.333,0.1547,1.03,1.636
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1997,5,1.547,0.1478,1.258,1.837
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1998,5,1.802,0.1382,1.531,2.073
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1999,5,2.038,0.131,1.782,2.295
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2000,5,2.298,0.123,2.057,2.539
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2001,5,2.502,0.1205,2.266,2.738
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2002,5,2.591,0.1213,2.353,2.828
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2003,5,2.64,0.1248,2.395,2.885
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2004,5,2.779,0.1221,2.54,3.018
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2005,5,2.881,0.1226,2.641,3.121
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2006,5,3.018,0.1201,2.783,3.254
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2007,5,3.149,0.1166,2.921,3.378
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2008,5,3.263,0.1159,3.036,3.49
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2009,5,3.289,0.1157,3.062,3.516
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2010,5,3.322,0.1154,3.096,3.548
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2011,5,3.291,0.117,3.061,3.52
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2012,5,3.292,0.1178,3.061,3.523
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2013,5,3.306,0.1187,3.074,3.539
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2014,5,3.33,0.1185,3.098,3.562
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2015,5,3.346,0.1181,3.115,3.578
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2016,5,3.367,0.1179,3.136,3.598
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2017,5,3.388,0.118,3.157,3.62
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2018,5,3.416,0.1169,3.187,3.645
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2019,5,3.449,0.1179,3.218,3.68
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2020,5,3.54,0.1159,3.313,3.767
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2021,5,3.643,0.1151,3.418,3.869
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,2022,5,3.737,0.1191,3.504,3.971
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1996.5,10,1.593,0.1123,1.372,1.813
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1997.5,10,1.764,0.1046,1.559,1.969
5e4f8cd03ba72370bb2d582095e26e81fbc6d047,1998.5,10,1.917,0.1017,1.718,2.117
