winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,359,359,359,359,359,359,362.2,375.4,391,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
1993,396,396,396,396,396,396,396,399,405,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
1994,2243,2243,2243,2243,2243,2243,2243,2243,2243,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
1995,197,197,197,197,197,197,197,197,197,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
1996,2057,2057,2057,2057,2057,2057,2057,2057,2057,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
1997,1714,1714,1714,1714,1714,1714,1714,1714,1714,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
1998,160.5,157,157,157,157,207.4,245,386.2,515,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
1999,896,894,894,894,894,902,941.2,1086,1140,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2000,1150,1150,1150,1150,1150,1152,1159,1238,1378,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2001,473,470,470,470,470,482.4,495.4,561.4,666,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2002,3091,3091,3091,3091,3091,3091,3103,3277,3544,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2003,2020,2020,2020,2020,2020,2020,2020,2020,2020,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2004,973,973,973,973,973,973,973,973,973,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2005,1071,1071,1071,1071,1071,1071,1077,1118,1176,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2006,1315,1315,1315,1315,1315,1315,1315,1315,1315,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2007,1162,1162,1162,1162,1162,1162,1162,1162,1162,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2008,103,103,103,103,103,103,103,103,103,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2009,167,167,167,167,167,167,167,167,167,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2010,162,162,162,162,162,162,162,162,324,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2011,54,54,54,54,54,54,55,72.15,114,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2012,99,99,99,99,99,99,99,99,99,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2013,34,34,34,34,34,34,34,34,34,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2014,3,3,3,3,3,3,3,3.05,19,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2015,15,15,15,15,15,16.35,47.6,161,465,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2016,5,5,5,5,5,5,5,11.05,22,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2017,16,16,16,16,16,16,16,23.05,44,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2018,3,3,3,3,3,4,8,16,20,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2019,0,0,0,0,0,0,0,5.05,12,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2020,2,2,2,2,2,3,5,15.1,31,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2021,56,56,56,56,56,56,56,56,56,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2022,2,0,0,0,0,4,9.2,19.05,35,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2023,1,1,1,1,1,1,1,7.15,22,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
2024,4,0,0,1,2,6,9,16.2,35,c47c8ba3d8a45a0541c12a59c39edbc6ee09aa02
