winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,19710,19470,19560,19620,19660,19830,19950,20220,20720,183794f58b364f65999014cac71a09a736743d73
1992,March,7532,5546,5928,6394,6878,8434,9954,14400,22190,183794f58b364f65999014cac71a09a736743d73
1992,October,3202,2677,2768,2899,3035,3555,4299,5993,7891,183794f58b364f65999014cac71a09a736743d73
1992,November,10150,8844,8936,9308,9746,10870,12360,16320,19450,183794f58b364f65999014cac71a09a736743d73
1992,December,14820,13020,13100,13620,14140,15700,17440,21190,38700,183794f58b364f65999014cac71a09a736743d73
1992,NA,15930,14080,14480,14770,15300,17240,18460,22180,25960,183794f58b364f65999014cac71a09a736743d73
1993,January,22430,21990,22070,22200,22320,22610,22750,23240,24300,183794f58b364f65999014cac71a09a736743d73
1993,March,13150,12820,12940,13000,13070,13210,13340,13560,13870,183794f58b364f65999014cac71a09a736743d73
1993,October,5636,4682,4820,4990,5222,5909,6293,8793,14370,183794f58b364f65999014cac71a09a736743d73
1993,November,8560,8112,8181,8330,8422,8756,8960,9476,10040,183794f58b364f65999014cac71a09a736743d73
1993,December,25760,25080,25170,25450,25640,25940,26230,26760,28020,183794f58b364f65999014cac71a09a736743d73
1993,NA,17070,16630,16730,16890,16980,17130,17350,17530,18150,183794f58b364f65999014cac71a09a736743d73
1994,January,50550,49730,49830,50110,50340,50840,51130,51720,53220,183794f58b364f65999014cac71a09a736743d73
1994,March,13740,11890,12040,12400,12830,14570,16230,21010,29360,183794f58b364f65999014cac71a09a736743d73
1994,October,5502,5337,5374,5409,5447,5566,5636,5750,5845,183794f58b364f65999014cac71a09a736743d73
1994,November,18360,17870,17980,18140,18260,18500,18590,19070,19710,183794f58b364f65999014cac71a09a736743d73
1994,December,23740,23180,23330,23500,23620,23920,24160,24540,25080,183794f58b364f65999014cac71a09a736743d73
1994,NA,19180,18530,18700,18950,19070,19340,19500,20140,21290,183794f58b364f65999014cac71a09a736743d73
1995,January,53380,51950,52460,52860,53130,53840,54310,55240,58400,183794f58b364f65999014cac71a09a736743d73
1995,March,25920,21980,22920,23680,24460,28030,29760,32220,50250,183794f58b364f65999014cac71a09a736743d73
1995,October,3409,3220,3248,3275,3345,3527,3574,3800,4057,183794f58b364f65999014cac71a09a736743d73
1995,November,12740,12000,12070,12300,12580,12940,13170,13770,14610,183794f58b364f65999014cac71a09a736743d73
1995,December,30220,28680,29110,29560,29790,30510,31030,32670,34580,183794f58b364f65999014cac71a09a736743d73
1995,NA,33850,32690,32810,33170,33520,34120,34880,35830,37150,183794f58b364f65999014cac71a09a736743d73
1996,January,46280,43890,44230,45360,45790,47050,48570,50580,53570,183794f58b364f65999014cac71a09a736743d73
1996,March,39780,38310,38790,39170,39540,40250,40790,42250,45140,183794f58b364f65999014cac71a09a736743d73
1996,October,2800,2572,2618,2685,2750,2880,2965,3183,3936,183794f58b364f65999014cac71a09a736743d73
1996,November,15420,14470,14610,14940,15120,15630,16010,16600,17120,183794f58b364f65999014cac71a09a736743d73
1996,December,32860,31100,31760,32140,32470,33450,33900,35670,38130,183794f58b364f65999014cac71a09a736743d73
1996,NA,32910,30640,31340,31920,32350,33430,34340,36030,37930,183794f58b364f65999014cac71a09a736743d73
1997,January,69850,65920,66690,67870,68500,70550,71810,73810,77020,183794f58b364f65999014cac71a09a736743d73
1997,March,6806,5729,5899,6258,6578,7073,7397,8369,9042,183794f58b364f65999014cac71a09a736743d73
1997,October,5754,5488,5509,5583,5640,5803,6001,6354,7056,183794f58b364f65999014cac71a09a736743d73
1997,November,21030,20020,20240,20580,20840,21210,21660,22500,23580,183794f58b364f65999014cac71a09a736743d73
1997,December,37110,35480,35860,36410,36810,37590,38110,39220,40700,183794f58b364f65999014cac71a09a736743d73
1997,NA,25850,24730,24940,25220,25520,26190,26550,27380,32110,183794f58b364f65999014cac71a09a736743d73
1998,January,38650,36720,37010,37550,38020,39160,40020,41000,41470,183794f58b364f65999014cac71a09a736743d73
1998,March,14940,13650,14050,14410,14760,15310,15650,16800,17460,183794f58b364f65999014cac71a09a736743d73
1998,October,4585,4323,4398,4445,4510,4727,4853,5106,5490,183794f58b364f65999014cac71a09a736743d73
1998,November,12490,11320,11630,12010,12220,12810,13250,14080,14640,183794f58b364f65999014cac71a09a736743d73
1998,December,26910,25450,25760,26090,26490,27190,28040,29750,31400,183794f58b364f65999014cac71a09a736743d73
1998,NA,32530,31410,31640,32100,32350,33160,33790,36280,36880,183794f58b364f65999014cac71a09a736743d73
1999,January,48640,46530,46930,47590,48180,49210,50030,52330,54440,183794f58b364f65999014cac71a09a736743d73
1999,March,15640,14520,14820,15080,15350,16040,16310,17220,18460,183794f58b364f65999014cac71a09a736743d73
1999,October,6504,5953,6082,6223,6365,6664,6840,7328,8583,183794f58b364f65999014cac71a09a736743d73
1999,November,30610,29080,29530,29930,30230,30830,31300,32420,34470,183794f58b364f65999014cac71a09a736743d73
1999,December,40360,38290,38800,39370,39830,41140,42280,45250,51340,183794f58b364f65999014cac71a09a736743d73
1999,NA,39230,37160,37750,38360,38850,39840,40710,42220,43820,183794f58b364f65999014cac71a09a736743d73
2000,January,60530,58720,59180,59780,60210,61010,61780,62730,63720,183794f58b364f65999014cac71a09a736743d73
2000,March,11800,10420,10870,11200,11550,12140,12350,13030,14560,183794f58b364f65999014cac71a09a736743d73
2000,October,7153,6653,6818,6914,7059,7346,7507,7911,8331,183794f58b364f65999014cac71a09a736743d73
2000,November,21310,20040,20530,20840,21030,21680,22250,23910,26610,183794f58b364f65999014cac71a09a736743d73
2000,December,58050,55720,56250,56800,57400,58500,59150,60320,62600,183794f58b364f65999014cac71a09a736743d73
2000,NA,17360,15460,16170,16590,16960,17680,18070,19590,21520,183794f58b364f65999014cac71a09a736743d73
2001,January,46950,44490,45160,45900,46460,47570,48130,49570,53480,183794f58b364f65999014cac71a09a736743d73
2001,March,24610,21080,21580,22460,23280,25860,30100,34310,44570,183794f58b364f65999014cac71a09a736743d73
2001,October,7175,6707,6786,6917,7030,7270,7432,7721,8393,183794f58b364f65999014cac71a09a736743d73
2001,November,29650,25420,26120,27400,28380,31210,33920,38230,52890,183794f58b364f65999014cac71a09a736743d73
2001,December,38350,36580,37090,37760,38050,38740,39190,40650,41400,183794f58b364f65999014cac71a09a736743d73
2001,NA,40170,36300,37100,37970,38680,41400,45750,56840,66760,183794f58b364f65999014cac71a09a736743d73
2002,January,65390,60450,60780,62280,63880,68490,76110,87850,126100,183794f58b364f65999014cac71a09a736743d73
2002,March,24950,23560,23910,24220,24660,25330,25870,26930,27300,183794f58b364f65999014cac71a09a736743d73
2002,October,7756,7247,7381,7487,7614,7853,8085,8456,9120,183794f58b364f65999014cac71a09a736743d73
2002,November,31930,30030,30730,31220,31600,32270,32900,33710,34700,183794f58b364f65999014cac71a09a736743d73
2002,December,51920,50200,50530,51010,51380,52390,52940,54290,56700,183794f58b364f65999014cac71a09a736743d73
2002,NA,30020,25750,26440,27410,28660,32330,34760,42410,71910,183794f58b364f65999014cac71a09a736743d73
2003,January,116400,113600,114200,115100,115900,117100,118700,120600,124100,183794f58b364f65999014cac71a09a736743d73
2003,March,18330,17010,17370,17750,17980,18640,19220,19810,20220,183794f58b364f65999014cac71a09a736743d73
2003,October,8746,8146,8213,8469,8628,8863,9072,9682,10910,183794f58b364f65999014cac71a09a736743d73
2003,November,30380,29370,29530,29960,30150,30710,31030,31600,32190,183794f58b364f65999014cac71a09a736743d73
2003,December,61530,57610,58660,59950,60820,62480,63810,66040,68660,183794f58b364f65999014cac71a09a736743d73
2003,NA,53150,51030,51380,52350,52830,53610,54180,56440,57550,183794f58b364f65999014cac71a09a736743d73
2004,January,60870,59040,59530,60100,60410,61210,61770,62770,64660,183794f58b364f65999014cac71a09a736743d73
2004,March,29260,27900,27990,28330,28930,29740,30600,33530,35000,183794f58b364f65999014cac71a09a736743d73
2004,October,6199,5916,5976,6035,6143,6318,6489,6670,7159,183794f58b364f65999014cac71a09a736743d73
2004,November,11220,10660,10780,10990,11100,11400,11570,11980,12400,183794f58b364f65999014cac71a09a736743d73
2004,December,33290,32260,32410,32700,32920,33620,34170,35260,37150,183794f58b364f65999014cac71a09a736743d73
2004,NA,31020,29840,30080,30420,30720,31540,31980,32820,35280,183794f58b364f65999014cac71a09a736743d73
2005,January,35060,34690,34780,34900,34990,35190,35300,35740,36180,183794f58b364f65999014cac71a09a736743d73
2005,March,40900,39960,40190,40460,40710,41170,41610,42730,45880,183794f58b364f65999014cac71a09a736743d73
2005,October,5773,5495,5516,5614,5692,5860,5981,6285,6704,183794f58b364f65999014cac71a09a736743d73
2005,November,13980,13510,13660,13780,13890,14080,14300,14780,15990,183794f58b364f65999014cac71a09a736743d73
2005,December,31080,30020,30180,30480,30740,31230,31730,32270,33690,183794f58b364f65999014cac71a09a736743d73
2005,NA,29030,28630,28730,28860,28950,29130,29280,29610,29950,183794f58b364f65999014cac71a09a736743d73
2006,January,58450,57910,58090,58230,58320,58710,59080,60030,62150,183794f58b364f65999014cac71a09a736743d73
2006,March,32920,32300,32400,32590,32790,33050,33380,33780,34930,183794f58b364f65999014cac71a09a736743d73
2006,October,4157,4012,4034,4082,4121,4206,4341,4668,5303,183794f58b364f65999014cac71a09a736743d73
2006,November,10460,10230,10270,10330,10400,10540,10710,10930,11390,183794f58b364f65999014cac71a09a736743d73
2006,December,50420,49900,50000,50140,50260,50580,50820,51100,51480,183794f58b364f65999014cac71a09a736743d73
2006,NA,39680,39010,39190,39460,39570,39940,40360,41270,42100,183794f58b364f65999014cac71a09a736743d73
2007,January,36630,36140,36220,36360,36530,36830,37050,37550,37820,183794f58b364f65999014cac71a09a736743d73
2007,March,13660,13310,13400,13480,13570,13740,13960,14160,14500,183794f58b364f65999014cac71a09a736743d73
2007,October,3340,3221,3244,3276,3312,3368,3431,3526,3633,183794f58b364f65999014cac71a09a736743d73
2007,November,16090,15870,15910,15970,16040,16210,16310,16450,17110,183794f58b364f65999014cac71a09a736743d73
2007,December,49710,49090,49180,49400,49540,49940,50170,50680,51500,183794f58b364f65999014cac71a09a736743d73
