analysis,centre_winter,duration,estimate,se,lcl,ucl
56d723bef9d3151bc5f3dbf14daa53803d2af913,2004.5,10,-0.04583,0.01778,-0.08067,-0.01098
56d723bef9d3151bc5f3dbf14daa53803d2af913,2005.5,10,-0.05674,0.0175,-0.09103,-0.02245
56d723bef9d3151bc5f3dbf14daa53803d2af913,2006.5,10,-0.07349,0.0202,-0.1131,-0.0339
56d723bef9d3151bc5f3dbf14daa53803d2af913,2007.5,10,-0.07661,0.02029,-0.1164,-0.03685
56d723bef9d3151bc5f3dbf14daa53803d2af913,2008.5,10,-0.06672,0.01767,-0.1014,-0.03208
56d723bef9d3151bc5f3dbf14daa53803d2af913,2009.5,10,-0.06033,0.01717,-0.09398,-0.02668
56d723bef9d3151bc5f3dbf14daa53803d2af913,2010.5,10,-0.05238,0.01708,-0.08586,-0.01889
56d723bef9d3151bc5f3dbf14daa53803d2af913,2011.5,10,-0.03655,0.01638,-0.06866,-0.004443
56d723bef9d3151bc5f3dbf14daa53803d2af913,2012.5,10,-0.02222,0.01691,-0.05536,0.01091
56d723bef9d3151bc5f3dbf14daa53803d2af913,2013.5,10,-0.01206,0.01725,-0.04586,0.02174
56d723bef9d3151bc5f3dbf14daa53803d2af913,2014.5,10,-0.006632,0.01687,-0.0397,0.02643
56d723bef9d3151bc5f3dbf14daa53803d2af913,2015.5,10,0.001347,0.01678,-0.03154,0.03424
56d723bef9d3151bc5f3dbf14daa53803d2af913,2016.5,10,0.008597,0.01658,-0.02391,0.0411
56d723bef9d3151bc5f3dbf14daa53803d2af913,2017.5,10,0.0129,0.0169,-0.02022,0.04603
56d723bef9d3151bc5f3dbf14daa53803d2af913,2018.5,10,0.01488,0.01787,-0.02014,0.0499
56d723bef9d3151bc5f3dbf14daa53803d2af913,2019.5,10,0.00536,0.01798,-0.02988,0.04059
56d723bef9d3151bc5f3dbf14daa53803d2af913,2005.5,12,-0.05724,0.01558,-0.08778,-0.0267
56d723bef9d3151bc5f3dbf14daa53803d2af913,2006.5,12,-0.06052,0.01476,-0.08946,-0.03158
56d723bef9d3151bc5f3dbf14daa53803d2af913,2007.5,12,-0.06388,0.01487,-0.09303,-0.03473
56d723bef9d3151bc5f3dbf14daa53803d2af913,2008.5,12,-0.06298,0.01475,-0.0919,-0.03406
56d723bef9d3151bc5f3dbf14daa53803d2af913,2009.5,12,-0.0561,0.01393,-0.0834,-0.02881
56d723bef9d3151bc5f3dbf14daa53803d2af913,2010.5,12,-0.04936,0.01368,-0.07618,-0.02255
56d723bef9d3151bc5f3dbf14daa53803d2af913,2011.5,12,-0.0395,0.01345,-0.06587,-0.01314
56d723bef9d3151bc5f3dbf14daa53803d2af913,2012.5,12,-0.02825,0.01337,-0.05445,-0.002053
56d723bef9d3151bc5f3dbf14daa53803d2af913,2013.5,12,-0.01768,0.01334,-0.04382,0.008457
56d723bef9d3151bc5f3dbf14daa53803d2af913,2014.5,12,-0.005458,0.01363,-0.03216,0.02125
56d723bef9d3151bc5f3dbf14daa53803d2af913,2015.5,12,0.004992,0.0142,-0.02284,0.03282
56d723bef9d3151bc5f3dbf14daa53803d2af913,2016.5,12,0.009802,0.01438,-0.01838,0.03798
56d723bef9d3151bc5f3dbf14daa53803d2af913,2017.5,12,0.008043,0.01359,-0.0186,0.03468
56d723bef9d3151bc5f3dbf14daa53803d2af913,2018.5,12,0.002276,0.01396,-0.02509,0.02964
56d723bef9d3151bc5f3dbf14daa53803d2af913,2012,25,-0.02777,0.005472,-0.03849,-0.01704
