analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2001,1,0.0164,0.2327,-0.4397,0.4725
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2002,1,0.05117,0.3068,-0.5501,0.6524
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2003,1,0.2091,0.3426,-0.4623,0.8805
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2004,1,0.4327,0.3717,-0.2958,1.161
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2005,1,0.5399,0.3956,-0.2354,1.315
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2006,1,0.6803,0.4187,-0.1403,1.501
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2007,1,0.7244,0.4582,-0.1737,1.623
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2008,1,0.7808,0.4619,-0.1246,1.686
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2009,1,0.914,0.4474,0.0371,1.791
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2010,1,0.9728,0.4414,0.1076,1.838
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2011,1,0.9915,0.4395,0.1302,1.853
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2012,1,1.025,0.4418,0.1589,1.891
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2013,1,1.188,0.4401,0.3253,2.05
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2014,1,1.363,0.443,0.4952,2.232
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2015,1,1.458,0.4429,0.5903,2.326
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2016,1,1.565,0.4417,0.6994,2.431
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2017,1,1.546,0.4357,0.692,2.4
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2018,1,1.611,0.4352,0.7578,2.464
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2019,1,1.618,0.436,0.7639,2.473
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2020,1,1.663,0.4369,0.8067,2.519
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2021,1,1.712,0.4399,0.8496,2.574
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2022,1,1.869,0.4489,0.9888,2.748
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2023,1,1.867,0.456,0.9729,2.76
40643017a65062dcaed9c43e30a772b56f05aacf,2000,2024,1,1.834,0.4789,0.8953,2.773
40643017a65062dcaed9c43e30a772b56f05aacf,2001,2002,1,0.03483,0.2277,-0.4114,0.481
40643017a65062dcaed9c43e30a772b56f05aacf,2001,2003,1,0.1927,0.2902,-0.3761,0.7615
40643017a65062dcaed9c43e30a772b56f05aacf,2001,2004,1,0.4163,0.3344,-0.2391,1.072
40643017a65062dcaed9c43e30a772b56f05aacf,2001,2005,1,0.5235,0.3638,-0.1896,1.237
40643017a65062dcaed9c43e30a772b56f05aacf,2001,2006,1,0.6639,0.3915,-0.1033,1.431
40643017a65062dcaed9c43e30a772b56f05aacf,2001,2007,1,0.708,0.433,-0.1406,1.557
40643017a65062dcaed9c43e30a772b56f05aacf,2001,2008,1,0.7644,0.4369,-0.09194,1.621
