analysis,winter,estimate,se,lcl,ucl
090919da4e3883471174331eda7dfa71a23f5708,1992,7.891,0.2134,7.473,8.31
090919da4e3883471174331eda7dfa71a23f5708,1993,8.001,0.1854,7.638,8.364
090919da4e3883471174331eda7dfa71a23f5708,1994,8.113,0.1651,7.79,8.437
090919da4e3883471174331eda7dfa71a23f5708,1995,8.182,0.1294,7.929,8.436
090919da4e3883471174331eda7dfa71a23f5708,1996,8.74,0.1138,8.517,8.963
090919da4e3883471174331eda7dfa71a23f5708,1997,8.655,0.109,8.441,8.868
090919da4e3883471174331eda7dfa71a23f5708,1998,8.314,0.1155,8.088,8.54
090919da4e3883471174331eda7dfa71a23f5708,1999,8.281,0.1065,8.073,8.49
090919da4e3883471174331eda7dfa71a23f5708,2000,8.035,0.1184,7.803,8.267
090919da4e3883471174331eda7dfa71a23f5708,2001,8.008,0.1238,7.765,8.251
090919da4e3883471174331eda7dfa71a23f5708,2002,8.186,0.1144,7.962,8.41
090919da4e3883471174331eda7dfa71a23f5708,2003,8.338,0.1139,8.115,8.561
090919da4e3883471174331eda7dfa71a23f5708,2004,8.151,0.1115,7.932,8.369
090919da4e3883471174331eda7dfa71a23f5708,2005,8.169,0.1073,7.959,8.38
090919da4e3883471174331eda7dfa71a23f5708,2006,8.114,0.1071,7.904,8.323
090919da4e3883471174331eda7dfa71a23f5708,2007,7.95,0.1139,7.727,8.173
090919da4e3883471174331eda7dfa71a23f5708,2008,7.999,0.1088,7.785,8.212
090919da4e3883471174331eda7dfa71a23f5708,2009,8.042,0.1095,7.828,8.257
090919da4e3883471174331eda7dfa71a23f5708,2010,7.984,0.1117,7.765,8.203
090919da4e3883471174331eda7dfa71a23f5708,2011,7.968,0.1244,7.725,8.212
090919da4e3883471174331eda7dfa71a23f5708,2012,7.773,0.1201,7.538,8.008
090919da4e3883471174331eda7dfa71a23f5708,2013,7.586,0.1113,7.368,7.804
090919da4e3883471174331eda7dfa71a23f5708,2014,7.506,0.1086,7.293,7.718
090919da4e3883471174331eda7dfa71a23f5708,2015,7.407,0.1139,7.184,7.63
090919da4e3883471174331eda7dfa71a23f5708,2016,7.288,0.1158,7.061,7.515
090919da4e3883471174331eda7dfa71a23f5708,2017,7.129,0.1212,6.891,7.366
