winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,38,18,18,18,27.65,47,59,93.2,116,62068f7983de73aae06ad56a9534f271ae50c4c4
2001,51,51,51,51,51,51,54.2,113.2,161,62068f7983de73aae06ad56a9534f271ae50c4c4
2002,47,38,38,38,38,55.35,68.4,98.15,169,62068f7983de73aae06ad56a9534f271ae50c4c4
2003,93.5,73,73,77,85,115.4,136.2,184.6,238,62068f7983de73aae06ad56a9534f271ae50c4c4
2004,50,36,36,40,45,60,72,117.1,274,62068f7983de73aae06ad56a9534f271ae50c4c4
2005,47,46,46,46,46,48,53,70.45,119,62068f7983de73aae06ad56a9534f271ae50c4c4
2006,85,85,85,85,85,85,85,85,106,62068f7983de73aae06ad56a9534f271ae50c4c4
2007,71,71,71,71,71,71,71,71,71,62068f7983de73aae06ad56a9534f271ae50c4c4
2008,75,75,75,75,75,75,75,75,75,62068f7983de73aae06ad56a9534f271ae50c4c4
2009,335,334,334,334,334,336,339,345.1,358,62068f7983de73aae06ad56a9534f271ae50c4c4
2010,79,38,38.95,55.8,70,101,129.2,225.3,300,62068f7983de73aae06ad56a9534f271ae50c4c4
2011,210,210,210,210,210,215,226.4,266.7,318,62068f7983de73aae06ad56a9534f271ae50c4c4
2012,501,500,500,500,500,503,509,515,530,62068f7983de73aae06ad56a9534f271ae50c4c4
2013,97,97,97,97,97,97,97,127,190,62068f7983de73aae06ad56a9534f271ae50c4c4
2014,47,47,47,47,47,47,49.2,87.45,229,62068f7983de73aae06ad56a9534f271ae50c4c4
2015,103,101,101,101,102,105,107.2,117.2,128,62068f7983de73aae06ad56a9534f271ae50c4c4
2016,49,41,42,44,47,54,63,81,116,62068f7983de73aae06ad56a9534f271ae50c4c4
2017,92,89,89,90,91,95,99.2,111.1,135,62068f7983de73aae06ad56a9534f271ae50c4c4
2018,101,99,99,99,99,102.4,105.2,115,123,62068f7983de73aae06ad56a9534f271ae50c4c4
2019,60,55,55,56,57,62.35,65,73,98,62068f7983de73aae06ad56a9534f271ae50c4c4
2020,32,32,32,32,32,32,32,32,32,62068f7983de73aae06ad56a9534f271ae50c4c4
2021,59,59,59,59,59,59,59,59,59,62068f7983de73aae06ad56a9534f271ae50c4c4
2022,18,18,18,18,18,19,25.4,50.25,80,62068f7983de73aae06ad56a9534f271ae50c4c4
2023,84,84,84,84,84,84,84,84,93,62068f7983de73aae06ad56a9534f271ae50c4c4
2024,43,43,43,43,43,43,43,47.15,102,62068f7983de73aae06ad56a9534f271ae50c4c4
