winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,35,34,34,34,34,37,39,43.1,56,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2001,142,142,142,142,142,142,142,147,155,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2002,101,101,101,101,101,101,104.2,121.3,160,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2003,56,56,56,56,56,56,57,75.1,126,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2004,73,73,73,73,73,74.35,80.2,97,108,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2005,52,52,52,52,52,52,55.2,66.2,86,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2006,80,80,80,80,80,80,80,80.05,86,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2007,39,39,39,39,39,39,39,39,39,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2008,54,54,54,54,54,54,57.2,72.25,85,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2009,65,65,65,65,65,65,65,65,65,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2010,82,82,82,82,82,82,83,85,97,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2011,20,20,20,20,20,20,20,22.05,26,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2012,47,47,47,47,47,47,47,47,47,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2013,143,143,143,143,143,143,143,143,143,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2014,33,33,33,33,33,33,33,33,33,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2015,58,58,58,58,58,58,58,58,58,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2016,45,45,45,45,45,45,45,45,45,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2017,66,66,66,66,66,66,66,66,66,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2018,105,105,105,105,105,105,105,105,105,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2019,129,129,129,129,129,129,129,129,129,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2020,43,43,43,43,43,43,43,43,78,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2021,54,54,54,54,54,54,54,54,54,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2022,44,44,44,44,44,44,44,49,70,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2023,21,21,21,21,21,21,21,21,21,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
2024,36,36,36,36,36,36,36,36,43,05f1fdac3749e7f9b9e1d0c76b497598aad4e499
