analysis,centre_winter,duration,estimate,se,lcl,ucl
1c081bf03a8a583dbd2641522ea6ccd0303558e2,1997.5,10,0.283,0.03299,0.2183,0.3476
1c081bf03a8a583dbd2641522ea6ccd0303558e2,1998.5,10,0.2221,0.02818,0.1669,0.2774
1c081bf03a8a583dbd2641522ea6ccd0303558e2,1999.5,10,0.1465,0.02561,0.09633,0.1967
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2000.5,10,0.09952,0.02489,0.05075,0.1483
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2001.5,10,0.05583,0.02411,0.008568,0.1031
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2002.5,10,0.02845,0.02353,-0.01766,0.07457
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2003.5,10,0.01338,0.02334,-0.03236,0.05912
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2004.5,10,-0.006969,0.02343,-0.05288,0.03894
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2005.5,10,-0.02585,0.02404,-0.07298,0.02127
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2006.5,10,-0.03121,0.02463,-0.07949,0.01707
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2007.5,10,-0.0141,0.02498,-0.06306,0.03486
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2008.5,10,-0.01359,0.02589,-0.06434,0.03716
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2009.5,10,0.002562,0.02648,-0.04934,0.05447
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2010.5,10,0.0269,0.02571,-0.02348,0.07729
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2011.5,10,0.05472,0.02606,0.003635,0.1058
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2012.5,10,0.08189,0.02527,0.03237,0.1314
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2013.5,10,0.09108,0.02475,0.04258,0.1396
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2014.5,10,0.09153,0.02455,0.04341,0.1397
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2015.5,10,0.06377,0.02447,0.0158,0.1117
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2016.5,10,0.01989,0.02608,-0.03123,0.071
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2017.5,10,0.007949,0.02651,-0.04401,0.0599
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2018.5,10,-0.01612,0.02559,-0.06628,0.03404
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2019.5,10,-0.02633,0.02529,-0.0759,0.02324
1c081bf03a8a583dbd2641522ea6ccd0303558e2,1998.5,12,0.2127,0.02448,0.1647,0.2607
1c081bf03a8a583dbd2641522ea6ccd0303558e2,1999.5,12,0.1699,0.02158,0.1276,0.2122
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2000.5,12,0.1153,0.0196,0.07684,0.1537
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2001.5,12,0.07763,0.01895,0.04048,0.1148
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2002.5,12,0.04084,0.01841,0.004753,0.07693
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2003.5,12,0.01037,0.01834,-0.02557,0.04632
1c081bf03a8a583dbd2641522ea6ccd0303558e2,2004.5,12,-0.009747,0.01861,-0.04623,0.02674
