winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,3662,3662,3662,3662,3662,3662,3662,3662,3662,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1992,March,1605,1605,1605,1605,1605,1605,1605,1605,1605,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1992,October,2662,2662,2662,2662,2662,2662,2662,2662,2662,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1992,November,2847,2847,2847,2847,2847,2847,2847,2847,2847,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1992,December,5018,5018,5018,5018,5018,5018,5018,5018,5018,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1992,NA,2705,2705,2705,2705,2705,2705,2705,2705,2705,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1993,January,4708,4708,4708,4708,4708,4708,4708,4708,4708,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1993,March,2080,2080,2080,2080,2080,2080,2080,2080,2080,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1993,October,3000,3000,3000,3000,3000,3000,3000,3000,3000,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1993,November,2507,2507,2507,2507,2507,2507,2507,2507,2507,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1993,December,3446,3446,3446,3446,3446,3446,3446,3446,3446,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1993,NA,3034,3034,3034,3034,3034,3034,3034,3034,3034,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1994,January,4175,4175,4175,4175,4175,4175,4175,4175,4175,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1994,March,2204,2204,2204,2204,2204,2204,2204,2204,2204,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1994,October,2837,2837,2837,2837,2837,2837,2837,2837,2837,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1994,November,3969,3969,3969,3969,3969,3969,3969,3969,3969,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1994,December,4676,4676,4676,4676,4676,4676,4676,4676,4676,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1994,NA,3404,3404,3404,3404,3404,3404,3404,3404,3404,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1995,January,4499,4499,4499,4499,4499,4499,4499,4499,4499,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1995,March,1914,1914,1914,1914,1914,1914,1914,1914,1914,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1995,October,2251,2251,2251,2251,2251,2251,2251,2251,2251,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1995,November,2894,2894,2894,2894,2894,2894,2894,2894,2894,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1995,December,3568,3568,3568,3568,3568,3568,3568,3568,3568,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1995,NA,3234,3234,3234,3234,3234,3234,3234,3234,3234,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1996,January,5676,5676,5676,5676,5676,5676,5676,5676,5676,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1996,March,3825,3825,3825,3825,3825,3825,3825,3825,3825,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1996,October,2329,2329,2329,2329,2329,2329,2329,2329,2329,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1996,November,3244,3244,3244,3244,3244,3244,3244,3244,3244,1d5b8e6d2a3c7a97af03819415022d328e074ec9
1996,December,4875,4875,4875,4875,4875,4875,4875,4875,4875,1d5b8e6d2a3c7a97af03819415022d328e074ec9
