winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1995,1486,1486,1486,1486,1486,1486,1493,1579,2521,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
1996,937,937,937,937,937,937,980.2,1272,10650,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
1997,1680,1680,1680,1680,1680,1750,2011,2363,3621,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
1998,1596,1596,1596,1596,1596,1596,1804,2578,3225,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
1999,3008,2390,2390,2411,2587,3428,4117,6164,7797,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2000,1368,1051,1051,1051,1205,1742,1976,2918,5794,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2001,8604,8100,8117,8259,8402,8939,9374,10440,12270,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2002,1518,824,962,1161,1275,1744,2136,2911,3543,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2003,4205,3921,3921,3925,3982,4310,4478,5118,5668,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2004,2260,1763,1843,1959,2097,2467,2914,3714,4361,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2005,1486,1069,1077,1218,1374,1666,2059,2670,4827,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2006,2032,1743,1743,1816,1917,2179,2514,3041,4741,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2007,4073,3907,3907,3915,3969,4210,4462,5049,5405,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2008,1154,872,884.8,997,1057,1261,1362,1602,1822,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2009,1282,1161,1161,1161,1172,1381,1610,2020,2630,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2010,1081,981,981,993,1023,1186,1296,1542,1956,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2011,1200,1145,1145,1152,1175,1260,1424,1686,2032,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2012,1198,1177,1177,1177,1177,1271,1377,1754,2431,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2013,417.5,387,387,387,387,488,616.4,933.9,1485,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2014,752,752,752,752,752,752,752,907,1162,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2015,1724,1706,1706,1706,1711,1751,1784,1957,2057,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2016,1126,1106,1106,1106,1109,1151,1186,1349,1666,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2017,1526,1487,1487,1489,1503,1543,1567,1676,1779,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2018,580.5,575,575,575,575,602.3,646,719.2,931,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2019,451,451,451,451,451,451,457,479.4,512,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2020,292,292,292,292,292,292,298.6,320.2,374,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2021,251,251,251,251,251,251,251,266.2,440,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2022,246.5,200,200,200,211.6,316.1,372,735,1278,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2023,940.5,930,930,930,930,968,1014,1202,1989,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
2024,709,709,709,709,709,709,709,709,709,a186d42e2dfe414403de409d07fffc0c8e2fa1d2
