winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1993,0,0,0,0,0,0,0,0,0,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
1994,0,0,0,0,0,0,0,0,0,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
1995,0,0,0,0,0,0,0,0,0,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
1996,2,2,2,2,2,2,2,2,2,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
1997,0,0,0,0,0,0,0,0,0,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
1998,0,0,0,0,0,0,0,0,0,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
1999,1,1,1,1,1,1,1,1,1,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2000,2,2,2,2,2,2,2,2,2,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2001,2,2,2,2,2,2,2,2,2,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2002,12,12,12,12,12,12,12,12,12,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2003,7,7,7,7,7,7,7,7,11,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2004,17,17,17,17,17,17,17,17,17,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2005,7,7,7,7,7,7,7,7,7,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2006,16,16,16,16,16,16,16,16,16,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2007,18,18,18,18,18,18,18,18,18,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2008,11,11,11,11,11,11,11,11,11,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2009,43,43,43,43,43,43,43,43,43,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2010,13,13,13,13,13,13,13,13,13,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2011,38,38,38,38,38,38,38,38,38,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2012,25,25,25,25,25,25,25,25,25,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2013,7,7,7,7,7,7,8,17,23,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2014,19,19,19,19,19,19,19,21,25,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2015,18,18,18,18,18,18,18,18,18,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2016,35,35,35,35,35,35,35,35,35,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2017,13,13,13,13,13,13,13,13,13,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2018,8,8,8,8,8,8,8,8,8,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2019,21,21,21,21,21,21,21,21,21,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2020,40,40,40,40,40,40,40,40,40,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2021,40,40,40,40,40,40,40,40,40,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2022,22,22,22,22,22,22,22,22,22,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2023,15,15,15,15,15,15,15,15,15,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
2024,63,63,63,63,63,63,63,63,63,ccf9a7d801bbc7f9af102bdf04c65bcd3ecec1bc
