winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,6,0,0,0,0,44,96.2,378.1,688,91373a5c36a06850d6e513ea63c255aac7e098dc
1993,28,28,28,28,28,28,28,28,128,91373a5c36a06850d6e513ea63c255aac7e098dc
1994,1,1,1,1,1,1,1,1,1,91373a5c36a06850d6e513ea63c255aac7e098dc
1995,38,38,38,38,38,38,38,38,38,91373a5c36a06850d6e513ea63c255aac7e098dc
1996,0,0,0,0,0,0,5.6,68.95,400,91373a5c36a06850d6e513ea63c255aac7e098dc
1997,10,10,10,10,10,10,10,10,10,91373a5c36a06850d6e513ea63c255aac7e098dc
1998,40,40,40,40,40,40,40,40,40,91373a5c36a06850d6e513ea63c255aac7e098dc
1999,23,23,23,23,23,23,23,23,23,91373a5c36a06850d6e513ea63c255aac7e098dc
2000,117,117,117,117,117,117,117,117,117,91373a5c36a06850d6e513ea63c255aac7e098dc
2001,114,114,114,114,114,114,114,114,114,91373a5c36a06850d6e513ea63c255aac7e098dc
2002,94,94,94,94,94,94,94,94,94,91373a5c36a06850d6e513ea63c255aac7e098dc
2003,137,137,137,137,137,137,137,137,137,91373a5c36a06850d6e513ea63c255aac7e098dc
2004,150,150,150,150,150,150,150,150,150,91373a5c36a06850d6e513ea63c255aac7e098dc
2005,154,154,154,154,154,154,154,154,154,91373a5c36a06850d6e513ea63c255aac7e098dc
2006,132,132,132,132,132,132,132,145,210,91373a5c36a06850d6e513ea63c255aac7e098dc
2007,159.5,27,47.95,92.8,129.3,199,249.6,407.5,630,91373a5c36a06850d6e513ea63c255aac7e098dc
2008,284.5,234,234,234.8,252,328.8,424.4,639.2,1102,91373a5c36a06850d6e513ea63c255aac7e098dc
2009,137,3,37.55,76.4,112.3,182,241.6,478.2,789,91373a5c36a06850d6e513ea63c255aac7e098dc
2010,289.5,213,213,221.6,254,334.4,396.6,591.2,966,91373a5c36a06850d6e513ea63c255aac7e098dc
2011,269,269,269,269,269,269,273.4,501.6,893,91373a5c36a06850d6e513ea63c255aac7e098dc
2012,173.5,172,172,172,172,188.4,224,331.2,523,91373a5c36a06850d6e513ea63c255aac7e098dc
2013,491,405,405,415.6,437.6,554.3,674.4,879.4,1277,91373a5c36a06850d6e513ea63c255aac7e098dc
2014,420.5,226,278.8,312.4,370.6,500.1,611.4,787,1544,91373a5c36a06850d6e513ea63c255aac7e098dc
2015,578,519,519,524.2,543.6,657.4,751.6,918.4,1644,91373a5c36a06850d6e513ea63c255aac7e098dc
2016,438,438,438,438,438,438,438,438,438,91373a5c36a06850d6e513ea63c255aac7e098dc
2017,424,424,424,424,424,424,424,424,424,91373a5c36a06850d6e513ea63c255aac7e098dc
2018,651,651,651,651,651,651,651,651,651,91373a5c36a06850d6e513ea63c255aac7e098dc
2019,422,422,422,422,422,422,422,422,422,91373a5c36a06850d6e513ea63c255aac7e098dc
2020,471,471,471,471,471,471,471,471,583,91373a5c36a06850d6e513ea63c255aac7e098dc
2021,354,354,354,354,354,354,354,354,354,91373a5c36a06850d6e513ea63c255aac7e098dc
2022,503,421,422,440,473,542,623.6,804.3,1192,91373a5c36a06850d6e513ea63c255aac7e098dc
2023,882,882,882,882,882,882,882,882,924,91373a5c36a06850d6e513ea63c255aac7e098dc
2024,659,659,659,659,659,659,659,659,659,91373a5c36a06850d6e513ea63c255aac7e098dc
