winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
1993,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
1994,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
1995,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
1996,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
1997,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
1998,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
1999,0,0,0,0,0,0,0,0,0,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2000,70,70,70,70,70,70,70,70,70,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2001,36,36,36,36,36,36,36,36,36,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2002,56,56,56,56,56,56,56,56,56,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2003,99,99,99,99,99,99,99,99,99,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2004,81,81,81,81,81,81,81,81,81,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2005,95,95,95,95,95,95,95,95,95,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2006,86,86,86,86,86,86,86,86,86,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2007,86,86,86,86,86,86,86,86,86,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2008,93,93,93,93,93,93,93,93,93,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2009,113,113,113,113,113,113,113,113,113,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2010,92,92,92,92,92,92,92,92,92,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2011,123,123,123,123,123,123,123,123,123,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2012,179,179,179,179,179,179,179,179,179,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2013,99,99,99,99,99,99,99,99,99,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2014,190,190,190,190,190,190,190,190,190,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2015,138,138,138,138,138,138,138,138,138,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2016,99,99,99,99,99,99,99,99,99,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2017,90,90,90,90,90,90,90,90,90,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2018,108,108,108,108,108,108,108,108,108,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2019,115,115,115,115,115,115,115,115,115,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2020,123,123,123,123,123,123,123,123,123,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2021,118,118,118,118,118,118,118,118,118,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2022,59,59,59,59,59,59,59,59,59,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2023,72,72,72,72,72,72,72,72,72,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
2024,125,125,125,125,125,125,125,125,125,ac28c80128e2fadc24d1a4148bf963b9fbe04fbc
