winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2007,0,0,0,0,0,0,0,0,0,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2008,0,0,0,0,0,0,0,0,0,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2009,0,0,0,0,0,0,0,0,0,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2010,0,0,0,0,0,0,1,4,11,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2011,0,0,0,0,0,1,2,8,26,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2012,2,2,2,2,2,2,3,8.05,31,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2013,1,0,0,0,0,2,4,7,10,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2014,11,11,11,11,11,11,11,11,11,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2015,11,11,11,11,11,11,11,11,11,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2016,3,3,3,3,3,3,3,3,3,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2017,25,25,25,25,25,25,25,25,25,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2018,20,20,20,20,20,20,20,20,20,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2019,19,19,19,19,19,19,19,19,19,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2020,17,17,17,17,17,17,17,17,17,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2021,12,12,12,12,12,12,12,12,12,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2022,32,32,32,32,32,32,32,32,32,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2023,9,9,9,9,9,9,9,9,9,04836e2b219bf72833a3f31ac9718fe288cfc4a1
2024,108,108,108,108,108,108,108,108,108,04836e2b219bf72833a3f31ac9718fe288cfc4a1
