winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
1993,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
1994,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
1995,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
1996,2,2,2,2,2,2,2,2,2,ea49491bee49453239dd1f921505e5b3915b2ff1
1997,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
1998,3,3,3,3,3,3,3,3,3,ea49491bee49453239dd1f921505e5b3915b2ff1
1999,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2000,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2001,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2002,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2003,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
2004,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
2005,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
2006,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
2007,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2008,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2009,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2010,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2011,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
2012,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2013,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
2014,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2015,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2016,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2017,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
2018,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2019,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2020,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2021,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2022,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2023,0,0,0,0,0,0,0,0,0,ea49491bee49453239dd1f921505e5b3915b2ff1
2024,1,1,1,1,1,1,1,1,1,ea49491bee49453239dd1f921505e5b3915b2ff1
