analysis,centre_winter,duration,estimate,se,lcl,ucl
942512034d468895bbb75e1beded64edf92786bc,1994,5,0.6372,0.7713,-0.8746,2.149
942512034d468895bbb75e1beded64edf92786bc,1995,5,0.9966,0.7894,-0.5506,2.544
942512034d468895bbb75e1beded64edf92786bc,1996,5,1.199,0.835,-0.4373,2.836
942512034d468895bbb75e1beded64edf92786bc,1997,5,1.434,0.8323,-0.1968,3.066
942512034d468895bbb75e1beded64edf92786bc,1998,5,1.798,0.7543,0.3199,3.277
942512034d468895bbb75e1beded64edf92786bc,1999,5,2.211,0.6164,1.003,3.42
942512034d468895bbb75e1beded64edf92786bc,2000,5,2.346,0.4808,1.404,3.289
942512034d468895bbb75e1beded64edf92786bc,2001,5,2.587,0.4008,1.801,3.372
942512034d468895bbb75e1beded64edf92786bc,2002,5,2.779,0.3691,2.055,3.502
942512034d468895bbb75e1beded64edf92786bc,2003,5,2.874,0.398,2.094,3.654
942512034d468895bbb75e1beded64edf92786bc,2004,5,2.973,0.4193,2.151,3.795
942512034d468895bbb75e1beded64edf92786bc,2005,5,3.037,0.4852,2.086,3.987
942512034d468895bbb75e1beded64edf92786bc,2006,5,3.171,0.5906,2.013,4.328
942512034d468895bbb75e1beded64edf92786bc,2007,5,3.722,0.515,2.712,4.731
942512034d468895bbb75e1beded64edf92786bc,2008,5,4.448,0.423,3.619,5.277
942512034d468895bbb75e1beded64edf92786bc,2009,5,5.034,0.421,4.209,5.859
942512034d468895bbb75e1beded64edf92786bc,2010,5,5.682,0.4014,4.895,6.469
942512034d468895bbb75e1beded64edf92786bc,2011,5,6.289,0.4213,5.464,7.115
942512034d468895bbb75e1beded64edf92786bc,2012,5,6.581,0.4262,5.746,7.416
942512034d468895bbb75e1beded64edf92786bc,2013,5,6.704,0.4132,5.894,7.513
942512034d468895bbb75e1beded64edf92786bc,2014,5,6.881,0.379,6.138,7.624
942512034d468895bbb75e1beded64edf92786bc,2015,5,7.086,0.3383,6.423,7.749
942512034d468895bbb75e1beded64edf92786bc,2016,5,7.23,0.3166,6.609,7.85
942512034d468895bbb75e1beded64edf92786bc,2017,5,7.365,0.3199,6.738,7.992
942512034d468895bbb75e1beded64edf92786bc,2018,5,7.585,0.3108,6.976,8.194
942512034d468895bbb75e1beded64edf92786bc,2019,5,7.729,0.3143,7.113,8.346
942512034d468895bbb75e1beded64edf92786bc,2020,5,7.876,0.3146,7.259,8.492
942512034d468895bbb75e1beded64edf92786bc,2021,5,8.027,0.3122,7.415,8.639
942512034d468895bbb75e1beded64edf92786bc,2022,5,8.194,0.3183,7.57,8.818
942512034d468895bbb75e1beded64edf92786bc,1996.5,10,1.424,0.5995,0.2494,2.599
942512034d468895bbb75e1beded64edf92786bc,1997.5,10,1.672,0.5653,0.5636,2.779
942512034d468895bbb75e1beded64edf92786bc,1998.5,10,1.893,0.5424,0.8301,2.956
942512034d468895bbb75e1beded64edf92786bc,1999.5,10,2.107,0.5156,1.096,3.117
942512034d468895bbb75e1beded64edf92786bc,2000.5,10,2.336,0.4799,1.396,3.277
942512034d468895bbb75e1beded64edf92786bc,2001.5,10,2.592,0.4164,1.776,3.408
942512034d468895bbb75e1beded64edf92786bc,2002.5,10,2.692,0.3976,1.912,3.471
942512034d468895bbb75e1beded64edf92786bc,2003.5,10,2.879,0.4121,2.071,3.687
942512034d468895bbb75e1beded64edf92786bc,2004.5,10,3.25,0.3662,2.533,3.968
942512034d468895bbb75e1beded64edf92786bc,2005.5,10,3.661,0.3361,3.002,4.32
942512034d468895bbb75e1beded64edf92786bc,2006.5,10,4.004,0.3407,3.336,4.671
942512034d468895bbb75e1beded64edf92786bc,2007.5,10,4.359,0.3465,3.68,5.038
942512034d468895bbb75e1beded64edf92786bc,2008.5,10,4.73,0.3504,4.043,5.417
942512034d468895bbb75e1beded64edf92786bc,2009.5,10,5.151,0.3323,4.5,5.803
942512034d468895bbb75e1beded64edf92786bc,2010.5,10,5.576,0.3173,4.954,6.198
942512034d468895bbb75e1beded64edf92786bc,2011.5,10,5.958,0.3131,5.344,6.571
942512034d468895bbb75e1beded64edf92786bc,2012.5,10,6.384,0.2905,5.814,6.953
942512034d468895bbb75e1beded64edf92786bc,2013.5,10,6.76,0.2841,6.203,7.316
942512034d468895bbb75e1beded64edf92786bc,2014.5,10,6.973,0.2816,6.421,7.525
942512034d468895bbb75e1beded64edf92786bc,2015.5,10,7.144,0.2758,6.604,7.685
942512034d468895bbb75e1beded64edf92786bc,2016.5,10,7.305,0.2634,6.789,7.821
942512034d468895bbb75e1beded64edf92786bc,2017.5,10,7.481,0.249,6.993,7.969
942512034d468895bbb75e1beded64edf92786bc,2018.5,10,7.628,0.2417,7.155,8.102
942512034d468895bbb75e1beded64edf92786bc,2019.5,10,7.779,0.2421,7.305,8.254
e6f4de3e4e1a9cf43326a76ceb85c51d3df7a840,1994,5,-1.207,0.5303,-2.246,-0.1675
e6f4de3e4e1a9cf43326a76ceb85c51d3df7a840,1995,5,-0.8147,0.5638,-1.92,0.2905
