analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,1997,1,0.01999,1.182,-2.296,2.336
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,1998,1,-0.153,1.676,-3.438,3.132
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,1999,1,-0.4767,1.87,-4.142,3.189
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2000,1,-0.973,1.726,-4.355,2.409
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2001,1,-1.114,1.733,-4.511,2.284
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2002,1,-1.616,1.781,-5.107,1.876
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2003,1,-1.723,1.857,-5.362,1.916
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2004,1,-1.085,1.823,-4.658,2.487
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2005,1,0.2898,1.762,-3.164,3.744
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2006,1,1.976,1.841,-1.632,5.583
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2007,1,2.805,1.858,-0.8363,6.447
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2008,1,1.692,1.782,-1.801,5.186
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2009,1,0.9475,1.731,-2.445,4.34
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2010,1,-0.1388,1.782,-3.632,3.355
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2011,1,-0.3769,1.782,-3.87,3.117
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2012,1,0.1885,1.715,-3.173,3.55
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2013,1,0.9559,1.712,-2.399,4.311
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2014,1,1.055,1.723,-2.321,4.432
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2015,1,1.875,1.708,-1.472,5.222
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2016,1,1.915,1.709,-1.434,5.265
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2017,1,1.47,1.705,-1.872,4.813
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2018,1,1.542,1.699,-1.787,4.872
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2019,1,1.233,1.734,-2.166,4.632
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2020,1,1.879,1.707,-1.467,5.225
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2021,1,1.574,1.768,-1.891,5.038
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2022,1,2.592,1.736,-0.8108,5.995
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2023,1,2.881,1.764,-0.5764,6.338
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1996,2024,1,4.035,1.764,0.5772,7.493
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,1998,1,-0.173,1.229,-2.581,2.235
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,1999,1,-0.4967,1.531,-3.496,2.503
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2000,1,-0.993,1.491,-3.915,1.929
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2001,1,-1.134,1.548,-4.167,1.899
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2002,1,-1.636,1.63,-4.83,1.558
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2003,1,-1.743,1.729,-5.131,1.645
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2004,1,-1.105,1.695,-4.428,2.218
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2005,1,0.2698,1.625,-2.914,3.454
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2006,1,1.956,1.713,-1.402,5.313
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2007,1,2.785,1.712,-0.5702,6.141
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2008,1,1.672,1.642,-1.545,4.89
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2009,1,0.9275,1.581,-2.172,4.027
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2010,1,-0.1588,1.649,-3.39,3.073
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2011,1,-0.3968,1.649,-3.628,2.835
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2012,1,0.1686,1.565,-2.899,3.236
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2013,1,0.9359,1.554,-2.11,3.982
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2014,1,1.035,1.571,-2.044,4.115
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2015,1,1.855,1.548,-1.179,4.889
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2016,1,1.895,1.555,-1.153,4.944
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2017,1,1.45,1.553,-1.594,4.494
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2018,1,1.522,1.543,-1.501,4.546
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2019,1,1.213,1.593,-1.908,4.334
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2020,1,1.859,1.561,-1.2,4.918
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2021,1,1.554,1.635,-1.65,4.758
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2022,1,2.572,1.586,-0.5356,5.68
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2023,1,2.861,1.622,-0.3181,6.04
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1997,2024,1,4.015,1.618,0.8434,7.186
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,1999,1,-0.3237,1.078,-2.437,1.789
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2000,1,-0.8201,1.212,-3.195,1.555
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2001,1,-0.9609,1.34,-3.587,1.665
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2002,1,-1.463,1.459,-4.322,1.396
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2003,1,-1.57,1.579,-4.665,1.524
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2004,1,-0.9324,1.545,-3.96,2.096
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2005,1,0.4428,1.463,-2.424,3.309
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2006,1,2.129,1.546,-0.9007,5.158
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2007,1,2.958,1.543,-0.06528,5.982
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2008,1,1.845,1.478,-1.052,4.742
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2009,1,1.1,1.42,-1.683,3.884
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2010,1,0.01413,1.501,-2.927,2.956
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2011,1,-0.2239,1.502,-3.168,2.721
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2012,1,0.3415,1.408,-2.418,3.101
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2013,1,1.109,1.394,-1.623,3.841
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2014,1,1.208,1.416,-1.568,3.984
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2015,1,2.028,1.388,-0.6919,4.748
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2016,1,2.068,1.396,-0.6681,4.805
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2017,1,1.623,1.396,-1.113,4.36
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2018,1,1.695,1.383,-1.016,4.406
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2019,1,1.386,1.441,-1.439,4.211
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2020,1,2.032,1.404,-0.7191,4.783
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2021,1,1.727,1.489,-1.193,4.646
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2022,1,2.745,1.428,-0.05373,5.544
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2023,1,3.034,1.467,0.1579,5.909
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1998,2024,1,4.188,1.462,1.322,7.054
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2000,1,-0.4965,0.9864,-2.43,1.437
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2001,1,-0.6372,1.25,-3.088,1.814
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2002,1,-1.139,1.403,-3.889,1.611
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2003,1,-1.247,1.536,-4.257,1.764
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2004,1,-0.6088,1.512,-3.572,2.354
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2005,1,0.7665,1.442,-2.059,3.592
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2006,1,2.452,1.534,-0.5533,5.458
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2007,1,3.282,1.541,0.2611,6.303
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2008,1,2.169,1.469,-0.7106,5.049
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2009,1,1.424,1.41,-1.34,4.189
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2010,1,0.3378,1.481,-2.565,3.24
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2011,1,0.09977,1.48,-2.8,3
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2012,1,0.6652,1.389,-2.058,3.389
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2013,1,1.433,1.383,-1.279,4.144
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2014,1,1.532,1.402,-1.217,4.28
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2015,1,2.352,1.382,-0.3578,5.061
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2016,1,2.392,1.395,-0.3425,5.127
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2017,1,1.947,1.385,-0.7676,4.661
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2018,1,2.019,1.373,-0.672,4.71
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2019,1,1.71,1.429,-1.091,4.51
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2020,1,2.356,1.403,-0.3933,5.105
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2021,1,2.05,1.479,-0.8482,4.949
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2022,1,3.069,1.428,0.2695,5.868
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2023,1,3.357,1.463,0.4894,6.225
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,1999,2024,1,4.512,1.469,1.633,7.39
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2001,1,-0.1891,0.2714,-0.7211,0.3429
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2002,1,-0.2557,0.3281,-0.8989,0.3874
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2003,1,-0.3544,0.3761,-1.091,0.3827
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2004,1,-0.09209,0.3653,-0.8081,0.6239
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2005,1,0.3835,0.3459,-0.2944,1.061
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2006,1,0.8832,0.3775,0.1433,1.623
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2007,1,1.463,0.3685,0.7403,2.185
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2008,1,1.482,0.3491,0.7981,2.166
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2009,1,1.116,0.3542,0.4222,1.811
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2010,1,0.893,0.3757,0.1567,1.629
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2011,1,1.22,0.3556,0.5228,1.917
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2012,1,1.618,0.3345,0.9627,2.274
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2013,1,1.675,0.3471,0.9948,2.355
2a6a09e8c7e7a42003cad4d4cddb56c19d7eefe1,2000,2014,1,1.934,0.3451,1.257,2.61
