winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,671.5,560,560,584.2,624.6,746,829.6,1008,1178,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
1993,517.5,471,471,476.8,497.6,537.7,580.4,680,883,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
1994,784.5,767,767,767,767,801,825.2,865.4,1099,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
1995,658.5,645,645,645,646,670.4,715.4,764.4,864,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
1996,482.5,468,468,469.8,473.6,495.4,508.8,550.2,627,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
1997,512,489,489,493,503.6,523.7,543.6,585.1,691,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
1998,439,435,435,435,436,442,450,467,499,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
1999,537.5,531,531,531,533.6,542,548.2,565.1,586,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2000,435,433,433,433,433,441,446.2,455,478,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2001,716,714,714,714,714,722,731,760.9,1220,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2002,2872,2681,2690,2731,2795,2917,3027,3170,3798,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2003,4830,4772,4772,4772,4783,4897,4999,5235,5601,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2004,1656,1565,1565,1573,1600,1696,1796,1898,2055,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2005,1338,1338,1338,1338,1338,1338,1338,1421,1674,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2006,1563,1563,1563,1563,1563,1563,1567,1572,1580,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2007,1813,1813,1813,1813,1813,1814,1816,1819,1827,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2008,1858,1840,1840,1840,1845,1864,1879,1910,1920,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2009,2793,2741,2741,2751,2771,2823,2871,3001,3234,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2010,2598,2594,2594,2594,2595,2601,2606,2614,2629,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2011,3846,3843,3843,3843,3843,3849,3853,3865,3887,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2012,2639,2639,2639,2639,2639,2639,2639,2639,2639,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2013,3628,3623,3623,3623,3623,3632,3640,3652,3685,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2014,4710,4696,4696,4701,4704,4717,4723,4744,4763,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2015,3434,3418,3418,3418,3426,3442,3457,3510,4845,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2016,3085,3080,3080,3081,3082,3088,3092,3109,3129,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2017,2624,2616,2616,2618,2620,2630,2653,2836,3042,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2018,2278,2267,2268,2271,2274,2280,2284,2290,2309,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2019,2237,2235,2235,2235,2235,2240,2243,2252,2270,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2020,1710,1710,1710,1710,1710,1710,1710,1710,1710,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2021,1812,1812,1812,1812,1812,1815,1820,1828,1844,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2022,1210,1210,1210,1210,1210,1210,1210,1210,1210,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2023,1157,1157,1157,1157,1157,1157,1157,1157,1157,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
2024,1344,1344,1344,1344,1344,1346,1349,1359,1375,c27fbdbe0ed78b8331cdf348c4447c27e06e8891
