winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,19,17,17,17,17,24,33.4,59.15,136,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2001,85,85,85,85,85,87,93.2,127,166,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2002,20.5,10,10,11,14,30,38.2,99.1,241,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2003,50,50,50,50,50,50,50,50,50,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2004,21,21,21,21,21,21,21,21,21,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2005,4,4,4,4,4,4,4,4,4,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2006,67,67,67,67,67,67,67,67,67,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2007,83,83,83,83,83,83,83,83,83,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2008,4,4,4,4,4,4,4,4,4,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2009,37,37,37,37,37,37,37,37,37,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2010,1,1,1,1,1,1,4,12.1,23,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2011,6,6,6,6,6,6,8.2,21.05,44,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2012,18,18,18,18,18,18,18,18,18,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2013,0,0,0,0,0,0,0,0,0,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2014,4,4,4,4,4,4,5,13,44,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2015,21,21,21,21,21,21,21,21,21,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2016,5,5,5,5,5,5,7,21.25,46,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2017,40,40,40,40,40,40,40,40,40,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2018,9,9,9,9,9,9,9,23.15,53,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2019,17,17,17,17,17,17,17,21.1,39,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2020,14,14,14,14,14,14,14,14,45,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2021,33,33,33,33,33,33,33,33,33,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2022,6,6,6,6,6,6,8,22.1,88,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2023,64,64,64,64,64,64,64,64,155,37d4d1a0feca6d6ec923407ed54db768cc2f2974
2024,53,53,53,53,53,53.35,56,62.05,73,37d4d1a0feca6d6ec923407ed54db768cc2f2974
