winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,6a2a002819f8b87ca63e474c451b3d7ce68313ee
1993,0,0,0,0,0,0,0,0,0,6a2a002819f8b87ca63e474c451b3d7ce68313ee
1994,0,0,0,0,0,0,0,0,0,6a2a002819f8b87ca63e474c451b3d7ce68313ee
1995,0,0,0,0,0,0,6.2,22.1,51,6a2a002819f8b87ca63e474c451b3d7ce68313ee
1996,0,0,0,0,0,0,4.2,18.1,57,6a2a002819f8b87ca63e474c451b3d7ce68313ee
1997,0,0,0,0,0,9,17,28.1,139,6a2a002819f8b87ca63e474c451b3d7ce68313ee
1998,0,0,0,0,0,0,0,0,0,6a2a002819f8b87ca63e474c451b3d7ce68313ee
1999,0,0,0,0,0,0,0,13.2,31,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2000,147,147,147,147,147,147,147,147,147,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2001,71,69,69,70,70,73,76,83.1,110,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2002,117,117,117,117,117,117,117,117,117,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2003,97,97,97,97,97,97,97,97,97,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2004,80,76,76,76,76,84,88,96.05,113,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2005,100,100,100,100,100,100,100,100,100,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2006,105,105,105,105,105,105,105,105,105,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2007,107,107,107,107,107,107,107,107,107,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2008,112,112,112,112,112,112,112,112,112,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2009,78,78,78,78,78,78,78,78,80,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2010,64,45,50,55,59.65,70,78,94.25,119,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2011,41,25,29,32,35.65,44,48.2,58.1,75,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2012,39,21,26.95,32,36,43,47.2,61.3,74,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2013,41,29,30,34,37,43,48.2,59,104,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2014,34,30,30,30.8,32.65,36,38,44.05,58,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2015,94,94,94,94,94,94,94,94,94,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2016,66,66,66,66,66,66,66,66,66,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2017,111,111,111,111,111,111,111,111,111,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2018,55,55,55,55,55,55,55,55,55,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2019,79,79,79,79,79,79,79,79,79,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2020,45,45,45,45,45,45,45,45,45,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2021,42,42,42,42,42,42,42,42,42,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2022,54,54,54,54,54,54,54,54,54,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2023,99,99,99,99,99,99,99,99,99,6a2a002819f8b87ca63e474c451b3d7ce68313ee
2024,87,87,87,87,87,87,88,90.05,97,6a2a002819f8b87ca63e474c451b3d7ce68313ee
