analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,1993,1,0.09375,0.1202,-0.1418,0.3293
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,1994,1,0.1639,0.1582,-0.1462,0.4741
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,1995,1,0.2609,0.1864,-0.1044,0.6262
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,1996,1,0.5302,0.1995,0.1391,0.9213
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,1997,1,0.6424,0.2026,0.2452,1.04
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,1998,1,0.6944,0.2107,0.2814,1.107
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,1999,1,0.8469,0.2252,0.4055,1.288
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2000,1,1.027,0.223,0.5894,1.464
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2001,1,1.264,0.2197,0.8333,1.694
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2002,1,1.433,0.2161,1.009,1.856
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2003,1,1.602,0.2071,1.196,2.008
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2004,1,1.595,0.2119,1.18,2.011
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2005,1,1.675,0.2108,1.262,2.088
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2006,1,1.72,0.2037,1.321,2.12
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2007,1,1.705,0.2047,1.303,2.106
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2008,1,1.781,0.2049,1.38,2.183
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2009,1,1.876,0.2061,1.472,2.279
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2010,1,2.045,0.2087,1.636,2.454
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2011,1,2.066,0.2114,1.651,2.48
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2012,1,2.112,0.2099,1.7,2.523
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2013,1,2.184,0.2082,1.776,2.592
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2014,1,2.212,0.2062,1.808,2.616
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2015,1,2.286,0.2054,1.883,2.689
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2016,1,2.324,0.2057,1.92,2.727
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2017,1,2.328,0.2052,1.926,2.73
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2018,1,2.316,0.2074,1.909,2.722
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2019,1,2.35,0.2086,1.941,2.759
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2020,1,2.405,0.2088,1.995,2.814
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2021,1,2.539,0.2104,2.127,2.952
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2022,1,2.516,0.2122,2.1,2.932
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2023,1,2.523,0.2152,2.101,2.945
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1992,2024,1,2.516,0.2268,2.071,2.96
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,1994,1,0.07016,0.1116,-0.1486,0.2889
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,1995,1,0.1671,0.1496,-0.126,0.4603
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,1996,1,0.4365,0.1663,0.1106,0.7624
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,1997,1,0.5487,0.1716,0.2123,0.885
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,1998,1,0.6007,0.1806,0.2468,0.9546
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,1999,1,0.7532,0.1942,0.3725,1.134
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2000,1,0.9329,0.1931,0.5543,1.311
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2001,1,1.17,0.1905,0.7967,1.543
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2002,1,1.339,0.1876,0.9712,1.707
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2003,1,1.508,0.1798,1.156,1.861
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2004,1,1.502,0.1844,1.14,1.863
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2005,1,1.581,0.1843,1.22,1.943
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2006,1,1.627,0.1774,1.279,1.974
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2007,1,1.611,0.1784,1.261,1.96
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2008,1,1.687,0.1782,1.338,2.037
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2009,1,1.782,0.1794,1.43,2.133
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2010,1,1.952,0.1815,1.596,2.307
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2011,1,1.972,0.184,1.611,2.333
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2012,1,2.018,0.1826,1.66,2.376
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2013,1,2.09,0.1809,1.736,2.445
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2014,1,2.119,0.1796,1.767,2.471
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2015,1,2.192,0.1793,1.841,2.544
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2016,1,2.23,0.1796,1.878,2.582
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2017,1,2.234,0.1791,1.883,2.585
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2018,1,2.222,0.1812,1.867,2.577
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2019,1,2.256,0.1826,1.899,2.614
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2020,1,2.311,0.1829,1.952,2.669
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2021,1,2.445,0.1844,2.084,2.807
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2022,1,2.422,0.1862,2.057,2.787
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2023,1,2.429,0.1898,2.057,2.801
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1993,2024,1,2.422,0.2022,2.026,2.818
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,1995,1,0.09696,0.1117,-0.1219,0.3158
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,1996,1,0.3663,0.1395,0.09296,0.6397
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,1997,1,0.4785,0.1506,0.1833,0.7737
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,1998,1,0.5306,0.1617,0.2136,0.8476
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,1999,1,0.6831,0.1756,0.3389,1.027
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2000,1,0.8628,0.1752,0.5193,1.206
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2001,1,1.1,0.1739,0.7591,1.441
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2002,1,1.269,0.1725,0.9308,1.607
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2003,1,1.438,0.1663,1.112,1.764
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2004,1,1.432,0.1708,1.097,1.766
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2005,1,1.511,0.1715,1.175,1.847
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2006,1,1.556,0.1649,1.233,1.88
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2007,1,1.541,0.1657,1.216,1.865
cb2a55a305bc048fb804eb6453affda95e3ca4f9,1994,2008,1,1.617,0.1653,1.293,1.941
